_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
67ae77cecb7072f95c8272ad,Mesa de centro,moveis,173.55,6.8254544579,2021-07-09,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c8272ae,Bateria,instrumentos musicais,654.5,35.7385711748,2021-07-09,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c8272af,Jogo de tabuleiro,brinquedos,341.95,18.7389133015,2022-07-09,Juliana Costa,SC,5,boleto,1,-27.45,-50.95
67ae77cecb7072f95c8272b0,Cubo mágico 8x8,brinquedos,13.34,3.8741311907,2022-07-09,João Souza,RJ,3,cartao_credito,3,-22.25,-42.66
67ae77cecb7072f95c8272b1,Faqueiro,utilidades domesticas,72.79,13.4567920525,2022-07-09,Camila Ribeiro,BA,1,cartao_credito,7,-13.29,-41.71
67ae77cecb7072f95c8272b2,Cadeira de escritório,moveis,512.15,24.8548858124,2022-07-09,Thiago Silva,BA,4,cartao_credito,1,-13.29,-41.71
67ae77cecb7072f95c8272b3,Mochila,esporte e lazer,144.71,7.9884980626,2022-07-09,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c8272b4,Dinossauro Rex,brinquedos,21.43,1.4242089386,2022-07-09,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c8272b5,Impressora,eletronicos,446.11,26.9178317438,2022-07-09,Mariana Ferreira,SP,3,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c8272b9,Impressora,eletronicos,465.47,25.3111421679,2021-08-09,Larissa Alves,RJ,4,cartao_credito,10,-22.25,-42.66
67ae77cecb7072f95c8272ba,Modelagem preditiva,livros,75.7,11.8328068815,2021-08-09,Bruno Rodrigues,RJ,3,cartao_credito,1,-22.25,-42.66
67ae77cecb7072f95c8272bb,Ciência de dados com python,livros,91.53,11.1156325274,2021-08-09,Mariana Ferreira,PE,5,cartao_credito,1,-8.38,-37.86
67ae77cecb7072f95c8272bc,Poltrona,moveis,271.02,12.0154387288,2021-08-09,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8272bd,Tablet ABXY,eletronicos,2003.89,104.2855530563,2021-08-09,Larissa Alves,AL,1,cartao_credito,3,-9.62,-36.82
67ae77cecb7072f95c8272be,Cômoda,moveis,317.45,17.7916726572,2021-08-09,Bianca Santos,BA,3,cartao_credito,4,-13.29,-41.71
67ae77cecb7072f95c8272bf,Sofá retrátil,moveis,822.01,41.3539986285,2021-08-09,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8272c0,Bicicleta,esporte e lazer,350.68,24.9145903996,2022-08-09,Bruno Rodrigues,PE,1,cartao_credito,1,-8.38,-37.86
67ae77cecb7072f95c8272c1,Boneca bebê,brinquedos,77.33,4.6486943853,2022-08-09,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
67ae77cecb7072f95c8272c2,Modelagem preditiva,livros,70.2,4.4249509606,2022-08-09,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
67ae77cecb7072f95c8272c3,Bola de vôlei,esporte e lazer,58.5,9.4945633736,2022-08-09,Lucas Oliveira,SP,2,cartao_credito,10,-22.19,-48.79
67ae77cecb7072f95c8272c4,Panela de pressão,utilidades domesticas,93.58,2.56729254,2022-08-09,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
67ae77cecb7072f95c8272c5,Geladeira,eletrodomesticos,2444.3,130.682726084,2022-08-09,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8272c6,Iniciando em programação,livros,55.68,0.0,2022-08-09,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
67ae77cecb7072f95c8272d2,Cômoda,moveis,378.12,20.4168783711,2021-09-09,Beatriz Moraes,MG,4,cartao_credito,3,-18.1,-44.38
67ae77cecb7072f95c8272d3,Cama king,moveis,1190.9,63.7006191042,2021-09-09,Rafael Costa,MG,1,boleto,1,-18.1,-44.38
67ae77cecb7072f95c8272d4,Corda de pular,esporte e lazer,25.21,1.6311334703,2021-09-09,João Souza,PE,4,boleto,1,-8.38,-37.86
67ae77cecb7072f95c8272d5,Violão,instrumentos musicais,559.91,37.3691033505,2021-09-09,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
67ae77cecb7072f95c8272d6,Corda de pular,esporte e lazer,30.16,0.0,2021-09-09,Bruno Rodrigues,ES,5,boleto,1,-19.19,-40.34
67ae77cecb7072f95c8272d7,Cama king,moveis,1044.87,58.800000432,2021-09-09,Lucas Oliveira,RJ,5,cupom,1,-22.25,-42.66
67ae77cecb7072f95c8272d8,Lavadora de roupas,eletrodomesticos,1793.03,98.6372696647,2022-09-09,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
67ae77cecb7072f95c8272d9,Celular Plus X42,eletronicos,2925.98,153.3840715373,2022-09-09,Juliana Costa,GO,5,cartao_credito,1,-15.98,-49.86
67ae77cecb7072f95c8272da,Mesa de jantar,moveis,277.18,15.2901056558,2022-09-09,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8272db,Xadrez de madeira,brinquedos,27.84,2.370811421,2022-09-09,Bianca Santos,SP,1,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8272dc,Jogo de tabuleiro,brinquedos,197.45,10.7967443994,2022-09-09,Lucas Oliveira,MG,5,cartao_credito,8,-18.1,-44.38
67ae77cecb7072f95c8272dd,Mesa de jantar,moveis,337.37,15.5483766212,2022-09-09,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8272de,Tablet ABXY,eletronicos,2027.72,105.554428866,2022-09-09,Felipe Santos,CE,5,cartao_credito,2,-5.2,-39.53
67ae77cecb7072f95c8272df,Fogão,eletrodomesticos,1105.95,56.4729494223,2022-09-09,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
67ae77cecb7072f95c8272e0,Guarda roupas,moveis,606.36,32.8131108139,2022-09-09,Mariana Ferreira,GO,5,cartao_credito,1,-15.98,-49.86
67ae77cecb7072f95c8272e1,Impressora,eletronicos,397.96,21.4732986844,2022-09-09,Isabella Pereira,SP,4,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c8272e2,Dinossauro Rex,brinquedos,23.92,2.162083214,2022-09-09,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c8272e7,Secadora de roupas,eletrodomesticos,770.77,38.6256227791,2021-10-09,Camila Ribeiro,MG,5,cartao_credito,4,-18.1,-44.38
67ae77cecb7072f95c8272e8,Cadeira de escritório,moveis,663.24,41.557470093,2021-10-09,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
67ae77cecb7072f95c8272e9,Violão,instrumentos musicais,446.53,24.7162269896,2021-10-09,João Souza,BA,3,cartao_credito,4,-13.29,-41.71
67ae77cecb7072f95c8272ea,Guitarra,instrumentos musicais,1122.14,57.3350182163,2021-10-09,Camila Ribeiro,MG,5,boleto,1,-18.1,-44.38
67ae77cecb7072f95c8272eb,Cubo mágico 8x8,brinquedos,28.42,0.0,2021-10-09,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
67ae77cecb7072f95c8272ec,Cubo mágico 8x8,brinquedos,25.77,5.8522136853,2021-10-09,João Souza,RJ,5,cartao_credito,3,-22.25,-42.66
67ae77cecb7072f95c8272ed,Celular Plus X42,eletronicos,3075.16,161.3274577437,2021-10-09,Beatriz Moraes,SP,4,cartao_credito,10,-22.19,-48.79
67ae77cecb7072f95c8272ee,Tablet ABXY,eletronicos,1864.15,96.8448184506,2021-10-09,Bruno Rodrigues,PE,4,boleto,1,-8.38,-37.86
67ae77cecb7072f95c8272ef,Pandeiro,instrumentos musicais,56.3,0.0,2022-10-09,Thiago Silva,SP,1,cartao_credito,4,-22.19,-48.79
67ae77cecb7072f95c8272f0,Cama king,moveis,694.22,34.5495655724,2022-10-09,Mariana Ferreira,MS,5,boleto,1,-20.51,-54.54
67ae77cecb7072f95c8272f1,Xadrez de madeira,brinquedos,37.51,5.1611109775,2022-10-09,Pedro Gomes,PR,4,cartao_credito,5,-24.89,-51.55
67ae77cecb7072f95c8272f2,Lavadora de roupas,eletrodomesticos,1791.33,92.9673725226,2022-10-09,Bruno Rodrigues,MG,1,cartao_credito,8,-18.1,-44.38
67ae77cecb7072f95c8272f3,Pandeiro,instrumentos musicais,97.21,2.7605791195,2022-10-09,Rafael Costa,RJ,5,boleto,1,-22.25,-42.66
67ae77cecb7072f95c8272fd,Impressora,eletronicos,441.87,21.112687243,2021-11-09,Mariana Ferreira,SP,5,cartao_credito,6,-22.19,-48.79
67ae77cecb7072f95c8272fe,Cadeira de escritório,moveis,481.5,26.3254386042,2021-11-09,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8272ff,Copo térmico,esporte e lazer,54.8,10.7159862483,2021-11-09,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c827300,Blocos de montar,brinquedos,36.61,0.0,2021-11-09,Bianca Santos,RJ,1,cartao_credito,2,-22.25,-42.66
67ae77cecb7072f95c827301,Mesa de jantar,moveis,411.91,19.5174073748,2021-11-09,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c827302,Modelagem preditiva,livros,98.44,2.8260729191,2022-11-09,Larissa Alves,RS,5,cartao_credito,2,-30.17,-53.5
67ae77cecb7072f95c827303,Cômoda,moveis,342.67,18.529272519,2022-11-09,Felipe Santos,TO,4,cartao_credito,7,-9.46,-48.26
67ae77cecb7072f95c827304,Panela de pressão,utilidades domesticas,90.42,5.0977188889,2022-11-09,Juliana Costa,SP,1,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827305,Smart TV,eletronicos,1957.59,104.7620432685,2022-11-09,Bianca Santos,RS,5,cartao_credito,1,-30.17,-53.5
67ae77cecb7072f95c827306,Cama box,moveis,944.11,50.7972822255,2022-11-09,Felipe Santos,RN,5,cartao_credito,8,-5.81,-36.59
67ae77cecb7072f95c827307,Cama box,moveis,723.93,38.830220535,2022-11-09,Pedro Gomes,ES,4,cartao_credito,2,-19.19,-40.34
67ae77cecb7072f95c827308,Impressora,eletronicos,302.28,16.3842774319,2022-11-09,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c827309,Jogo de panelas,utilidades domesticas,288.83,16.0663407333,2022-11-09,Felipe Santos,RJ,5,cartao_credito,3,-22.25,-42.66
67ae77cecb7072f95c82730a,Bola de basquete,esporte e lazer,79.22,1.8026657406,2022-11-09,Pedro Gomes,SP,3,boleto,1,-22.19,-48.79
67ae77cecb7072f95c82730b,Corda de pular,esporte e lazer,11.23,1.9970790622,2022-11-09,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c827315,Cômoda,moveis,321.12,14.6831130078,2021-12-09,João Souza,CE,4,cartao_credito,3,-5.2,-39.53
67ae77cecb7072f95c827316,Poltrona,moveis,303.19,13.7283944485,2021-12-09,Isabella Pereira,ES,5,cartao_credito,3,-19.19,-40.34
67ae77cecb7072f95c827317,Xadrez de madeira,brinquedos,26.32,1.9325653439,2021-12-09,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
67ae77cecb7072f95c827318,Bicicleta,esporte e lazer,807.24,40.5675405626,2021-12-09,Pedro Gomes,DF,5,cartao_credito,1,-15.83,-47.86
67ae77cecb7072f95c827319,Iniciando em programação,livros,65.5,1.0721170159,2021-12-09,Mariana Ferreira,SC,5,cartao_credito,3,-27.45,-50.95
67ae77cecb7072f95c82731a,Guitarra,instrumentos musicais,1240.97,63.6623582277,2022-12-09,Rafael Costa,RJ,5,boleto,1,-22.25,-42.66
67ae77cecb7072f95c82731b,Bicicleta,esporte e lazer,615.41,33.4557432488,2022-12-09,Isabella Pereira,SP,2,cartao_credito,4,-22.19,-48.79
67ae77cecb7072f95c82731c,Carrinho controle remoto,brinquedos,110.15,6.1482820331,2022-12-09,Pedro Gomes,SP,4,cartao_credito,4,-22.19,-48.79
67ae77cecb7072f95c82731d,Carrinho controle remoto,brinquedos,106.51,3.2557761413,2022-12-09,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82731e,Ciência de dados com python,livros,75.13,4.5315510038,2022-12-09,Pedro Gomes,SC,4,cartao_credito,10,-27.45,-50.95
67ae77cecb7072f95c82731f,Jogo de panelas,utilidades domesticas,197.23,11.0281691421,2022-12-09,Camila Ribeiro,MG,4,cartao_credito,1,-18.1,-44.38
67ae77cecb7072f95c827320,Assistente virtual,eletronicos,333.81,15.3588173311,2022-12-09,Bruno Rodrigues,SP,3,cartao_credito,4,-22.19,-48.79
67ae77cecb7072f95c827321,Celular ABXY,eletronicos,1329.44,80.369624042,2022-12-09,Pedro Gomes,CE,3,cartao_credito,10,-5.2,-39.53
67ae77cecb7072f95c82732b,Dashboards com Power BI,livros,36.39,3.3367733707,2021-01-10,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
67ae77cecb7072f95c82732c,Cama box,moveis,798.89,45.7023054391,2021-01-10,Thiago Silva,SC,3,cartao_credito,10,-27.45,-50.95
67ae77cecb7072f95c82732d,Bola de vôlei,esporte e lazer,55.03,0.0,2021-01-10,Juliana Costa,SP,5,cartao_debito,1,-22.19,-48.79
67ae77cecb7072f95c82732e,Modelagem preditiva,livros,91.2,2.4405647,2021-01-10,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c82732f,Bola de basquete,esporte e lazer,91.72,14.4647576034,2021-01-10,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827330,Corda de pular,esporte e lazer,27.95,2.0193579402,2021-01-10,João Souza,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827331,Celular ABXY,eletronicos,1520.7,88.7707512294,2021-01-10,Thiago Silva,RJ,5,cartao_credito,4,-22.25,-42.66
67ae77cecb7072f95c827332,Dinossauro Rex,brinquedos,26.45,0.0,2021-01-10,Rafael Costa,BA,3,cupom,1,-13.29,-41.71
67ae77cecb7072f95c827333,Copo térmico,esporte e lazer,63.51,3.664842345,2022-01-10,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c827334,Sofá retrátil,moveis,931.72,50.1423915352,2022-01-10,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827335,Lavadora de roupas,eletrodomesticos,1968.66,102.4096615424,2022-01-10,Camila Ribeiro,SP,4,cartao_credito,10,-22.19,-48.79
67ae77cecb7072f95c827336,Celular Plus X42,eletronicos,3280.04,175.1833668407,2022-01-10,Felipe Santos,RS,5,cartao_credito,1,-30.17,-53.5
67ae77cecb7072f95c827337,Fogão,eletrodomesticos,593.0,29.159905083,2023-01-10,Rafael Costa,BA,5,cartao_credito,6,-13.29,-41.71
67ae77cecb7072f95c827338,Lava louças,eletrodomesticos,2097.89,112.2374357251,2023-01-10,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
67ae77cecb7072f95c827339,Smartwatch,eletronicos,164.36,6.3361146052,2023-01-10,Thiago Silva,ES,1,cartao_credito,1,-19.19,-40.34
67ae77cecb7072f95c82733a,Cama king,moveis,1087.84,55.5086464045,2023-01-10,Felipe Santos,SC,5,cartao_credito,2,-27.45,-50.95
67ae77cecb7072f95c82733b,Smart TV,eletronicos,2412.47,126.0412088827,2023-01-10,João Souza,SP,5,cartao_credito,4,-22.19,-48.79
67ae77cecb7072f95c82733c,Assistente virtual,eletronicos,257.89,14.0149925715,2023-01-10,Bianca Santos,SE,5,cupom,1,-10.57,-37.45
67ae77cecb7072f95c82733d,Boneca bebê,brinquedos,79.24,1.8037306805,2023-01-10,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c82733e,Lava louças,eletrodomesticos,1322.5,70.7022722948,2023-01-10,Mariana Ferreira,SP,1,cartao_credito,8,-22.19,-48.79
67ae77cecb7072f95c82733f,Guarda roupas,moveis,644.06,41.3805604785,2023-01-10,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827340,Celular Plus X42,eletronicos,1941.61,112.4792777183,2023-01-10,Bruno Rodrigues,SP,1,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c827345,Bicicleta,esporte e lazer,330.56,18.1324300672,2021-02-10,Lucas Oliveira,RN,5,cartao_credito,3,-5.81,-36.59
67ae77cecb7072f95c827346,Jogo de copos,utilidades domesticas,45.82,2.7285539671,2021-02-10,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827347,Copo térmico,esporte e lazer,63.21,0.0,2021-02-10,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827348,Lava louças,eletrodomesticos,1774.54,95.0200209924,2021-02-10,Juliana Costa,SP,4,cartao_credito,8,-22.19,-48.79
67ae77cecb7072f95c827349,Tablet ABXY,eletronicos,1032.22,55.2457355743,2021-02-10,Lucas Oliveira,MG,4,cartao_credito,3,-18.1,-44.38
67ae77cecb7072f95c82734a,Mesa de centro,moveis,181.36,10.187978921,2021-02-10,Bianca Santos,MG,5,cartao_credito,4,-18.1,-44.38
67ae77cecb7072f95c82734b,Ciência de dados com python,livros,88.38,4.9947459295,2021-02-10,Bruno Rodrigues,ES,5,boleto,1,-19.19,-40.34
67ae77cecb7072f95c82734c,Jogo de copos,utilidades domesticas,46.17,0.0,2021-02-10,Mariana Ferreira,MS,5,cartao_credito,10,-20.51,-54.54
67ae77cecb7072f95c82734d,Cama king,moveis,677.19,43.856381348,2021-02-10,Rafael Costa,RJ,5,boleto,1,-22.25,-42.66
67ae77cecb7072f95c82734e,Cômoda,moveis,386.81,18.1809078858,2021-02-10,Larissa Alves,RS,3,cartao_credito,1,-30.17,-53.5
67ae77cecb7072f95c82734f,Secadora de roupas,eletrodomesticos,1541.69,82.3791312863,2022-02-10,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827350,Bicicleta,esporte e lazer,319.37,14.5899307725,2022-02-10,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c827351,Mesa de jantar,moveis,451.83,24.9470033879,2022-02-10,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827352,Faqueiro,utilidades domesticas,63.18,12.9450884633,2022-02-10,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827353,Panela de pressão,utilidades domesticas,96.77,2.7371504432,2022-02-10,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
67ae77cecb7072f95c827354,Assistente virtual,eletronicos,195.86,13.5927720968,2022-02-10,Mariana Ferreira,MG,5,cupom,1,-18.1,-44.38
67ae77cecb7072f95c827355,Corda de pular,esporte e lazer,10.99,1.4735996126,2022-02-10,Pedro Gomes,MG,5,cartao_credito,3,-18.1,-44.38
67ae77cecb7072f95c827356,Secadora de roupas,eletrodomesticos,1305.35,67.0903995466,2022-02-10,Mariana Ferreira,CE,3,cartao_credito,1,-5.2,-39.53
67ae77cecb7072f95c827357,Corda de pular,esporte e lazer,19.43,0.0,2022-02-10,Lucas Oliveira,MG,1,cartao_credito,1,-18.1,-44.38
67ae77cecb7072f95c827358,Smart TV,eletronicos,1603.88,85.9328894066,2022-02-10,João Souza,CE,4,cartao_credito,3,-5.2,-39.53
67ae77cecb7072f95c827359,Bola de vôlei,esporte e lazer,60.57,0.0,2023-02-10,Isabella Pereira,MG,5,cupom,1,-18.1,-44.38
67ae77cecb7072f95c82735a,Copo térmico,esporte e lazer,85.79,2.1524984754,2023-02-10,Felipe Santos,MG,5,cupom,1,-18.1,-44.38
67ae77cecb7072f95c82735b,Smart TV,eletronicos,2342.38,136.370716379,2023-02-10,Lucas Oliveira,SP,5,cartao_credito,10,-22.19,-48.79
67ae77cecb7072f95c82735c,Lava louças,eletrodomesticos,1633.75,84.5767115868,2023-02-10,Larissa Alves,RS,5,cartao_credito,4,-30.17,-53.5
67ae77cecb7072f95c82735d,Mochila,esporte e lazer,120.14,3.9815326368,2023-02-10,Thiago Silva,SC,2,cartao_credito,1,-27.45,-50.95
67ae77cecb7072f95c82735e,Mesa de centro,moveis,297.82,16.3891235623,2023-02-10,Mariana Ferreira,GO,1,boleto,1,-15.98,-49.86
67ae77cecb7072f95c82736d,Mochila,esporte e lazer,135.66,4.8079259463,2021-03-10,Larissa Alves,PR,5,boleto,1,-24.89,-51.55
67ae77cecb7072f95c82736e,Cadeira de escritório,moveis,523.49,28.163044443,2021-03-10,Camila Ribeiro,PR,3,cartao_credito,4,-24.89,-51.55
67ae77cecb7072f95c82736f,Assistente virtual,eletronicos,167.1,16.6995819134,2021-03-10,Juliana Costa,BA,3,cupom,1,-13.29,-41.71
67ae77cecb7072f95c827370,Assistente virtual,eletronicos,249.15,10.8509270226,2021-03-10,João Souza,MG,3,cupom,1,-18.1,-44.38
67ae77cecb7072f95c827371,Tablet ABXY,eletronicos,983.38,49.9464656624,2021-03-10,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c827372,Celular Plus X42,eletronicos,3083.29,170.5555310841,2021-03-10,Isabella Pereira,SP,5,cartao_credito,10,-22.19,-48.79
67ae77cecb7072f95c827373,Smartwatch,eletronicos,291.94,18.7087430494,2021-03-10,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
67ae77cecb7072f95c827374,Guitarra,instrumentos musicais,1056.96,64.0779913465,2021-03-10,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827375,Jogo de tabuleiro,brinquedos,167.7,6.5139595571,2022-03-10,João Souza,SC,5,cartao_credito,6,-27.45,-50.95
67ae77cecb7072f95c827376,Jogo de panelas,utilidades domesticas,248.48,14.1192276468,2022-03-10,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827377,Micro-ondas,eletrodomesticos,910.41,49.8757089657,2022-03-10,Juliana Costa,SP,5,cartao_credito,6,-22.19,-48.79
67ae77cecb7072f95c827378,Iniciando em programação,livros,64.99,3.7436478926,2022-03-10,Camila Ribeiro,SP,1,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c827379,Smart TV,eletronicos,2037.66,109.0255298857,2022-03-10,Lucas Oliveira,RJ,1,cupom,1,-22.25,-42.66
67ae77cecb7072f95c82737a,Sofá retrátil,moveis,917.4,46.4332291568,2022-03-10,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c82737b,Dashboards com Power BI,livros,38.92,5.2361892357,2022-03-10,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82737c,Bola de vôlei,esporte e lazer,60.07,3.7296513103,2022-03-10,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c82737d,Bola de vôlei,esporte e lazer,78.65,4.4710017978,2023-03-10,Lucas Oliveira,RJ,5,cupom,1,-22.25,-42.66
67ae77cecb7072f95c82737e,Cama box,moveis,798.9,40.1234606527,2023-03-10,Beatriz Moraes,CE,5,cupom,1,-5.2,-39.53
67ae77cecb7072f95c82737f,Smartwatch,eletronicos,265.82,11.7385543725,2023-03-10,Thiago Silva,MG,5,boleto,1,-18.1,-44.38
67ae77cecb7072f95c827380,TV Led UHD 4K,eletronicos,2905.96,152.3180667656,2023-03-10,João Souza,RS,5,cartao_credito,1,-30.17,-53.5
67ae77cecb7072f95c827381,Jogo de tabuleiro,brinquedos,302.13,16.3706394797,2023-03-10,Isabella Pereira,RJ,5,cartao_credito,5,-22.25,-42.66
67ae77cecb7072f95c827382,Bola de basquete,esporte e lazer,60.31,6.3751423859,2023-03-10,Larissa Alves,DF,5,cartao_credito,5,-15.83,-47.86
67ae77cecb7072f95c827383,Headset,eletronicos,299.6,19.116615005,2023-03-10,Bruno Rodrigues,GO,5,boleto,1,-15.98,-49.86
67ae77cecb7072f95c827384,Headset,eletronicos,210.37,8.7860086885,2023-03-10,Juliana Costa,PR,4,cartao_credito,10,-24.89,-51.55
67ae77cecb7072f95c827385,Cubo mágico 8x8,brinquedos,15.93,1.5352367267,2023-03-10,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c827386,Ciência de dados com python,livros,72.96,1.4693395733,2023-03-10,Bruno Rodrigues,SP,2,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c827387,Fone de ouvido,eletronicos,94.61,2.6221369413,2023-03-10,Isabella Pereira,MA,5,cartao_credito,1,-5.42,-45.44
67ae77cecb7072f95c82738e,Celular Plus X42,eletronicos,3140.32,164.7970317161,2021-04-10,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82738f,Mochila,esporte e lazer,132.57,7.5900582011,2021-04-10,Camila Ribeiro,ES,5,cartao_credito,10,-19.19,-40.34
67ae77cecb7072f95c827390,Fogão,eletrodomesticos,1178.42,60.3317589033,2021-04-10,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
67ae77cecb7072f95c827391,Cubo mágico 8x8,brinquedos,19.63,0.0,2021-04-10,Camila Ribeiro,RS,5,cartao_credito,4,-30.17,-53.5
67ae77cecb7072f95c827392,Jogo de tabuleiro,brinquedos,316.93,14.460008113,2021-04-10,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c827393,Panela de pressão,utilidades domesticas,120.98,6.9729255684,2021-04-10,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c827394,Jogo de panelas,utilidades domesticas,157.74,8.9254454439,2021-04-10,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c827395,Impressora,eletronicos,312.33,14.2150719517,2021-04-10,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
67ae77cecb7072f95c827396,Fogão,eletrodomesticos,712.85,38.2402438681,2021-04-10,Mariana Ferreira,MT,5,boleto,1,-12.64,-55.42
67ae77cecb7072f95c827397,Dashboards com Power BI,livros,40.09,2.6609368826,2021-04-10,Thiago Silva,ES,5,cartao_credito,4,-19.19,-40.34
67ae77cecb7072f95c827398,Faqueiro,utilidades domesticas,46.87,3.0267910212,2021-04-10,Rafael Costa,SP,2,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c827399,Boneca bebê,brinquedos,62.23,0.0,2021-04-10,Pedro Gomes,MG,2,cartao_credito,2,-18.1,-44.38
67ae77cecb7072f95c82739a,Xadrez de madeira,brinquedos,42.2,2.5357998576,2021-04-10,João Souza,RJ,5,cartao_credito,7,-22.25,-42.66
67ae77cecb7072f95c82739b,Sofá retrátil,moveis,833.46,45.2676527908,2022-04-10,Bianca Santos,SP,1,boleto,1,-22.19,-48.79
67ae77cecb7072f95c82739c,Iniciando em programação,livros,82.76,1.9911600909,2022-04-10,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
67ae77cecb7072f95c82739d,Sofá retrátil,moveis,927.55,46.9736861215,2022-04-10,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82739e,Boneca bebê,brinquedos,72.55,4.1518460525,2022-04-10,Isabella Pereira,DF,5,cartao_credito,6,-15.83,-47.86
67ae77cecb7072f95c82739f,Xadrez de madeira,brinquedos,35.63,2.5842024611,2022-04-10,Bianca Santos,MG,1,boleto,1,-18.1,-44.38
